,availability_30,availability_60,availability_90,availability_365
26967,4,31,61,305
26969,19,48,78,168
26971,1,31,61,336
26972,30,60,90,359
26973,0,0,0,238
26974,1,1,1,189
26977,0,0,0,0
26978,13,22,22,104
26982,0,0,0,248
26983,30,60,90,365
26984,0,0,0,126
26986,14,44,74,253
26988,0,0,0,0
26989,30,60,90,364
26990,0,0,0,0
26992,12,13,18,110
26994,13,43,73,348
26995,30,60,90,179
26996,0,19,49,139
26997,30,60,90,365
26998,25,54,84,359
27001,0,19,49,324
27004,30,60,90,365
27005,2,12,17,283
27006,1,6,36,311
27007,0,0,0,269
27009,0,0,0,0
27010,13,43,73,347
27011,16,46,76,351
27012,16,46,76,166
27015,30,60,89,89
27017,1,3,29,62
27018,0,0,4,278
27019,0,0,0,0
27020,2,13,13,278
27021,0,2,32,307
27022,0,0,0,0
27023,26,56,86,193
27024,29,59,89,361
27025,5,35,65,340
27026,6,36,66,310
27027,30,60,90,90
27028,4,11,41,316
27029,30,60,90,365
27030,19,49,79,354
27031,0,30,60,335
27033,11,11,11,220
27034,24,54,84,174
27036,25,55,85,360
27038,10,10,10,197
27040,0,4,13,13
27041,25,55,85,234
27045,0,0,2,8
27046,0,0,0,23
27049,0,0,0,0
27052,0,19,49,324
27053,0,0,0,0
27054,0,0,0,0
27056,4,34,64,338
27059,30,60,90,180
27063,0,3,10,10
27064,0,0,0,0
27065,6,9,19,108
27068,0,0,0,0
27069,9,9,9,9
27072,0,25,55,330
27073,17,44,74,349
27074,1,29,59,334
27075,0,0,0,0
27076,17,47,77,351
27077,0,0,0,0
27079,10,40,70,321
27080,0,0,0,0
27082,0,0,0,247
27083,0,22,52,327
27084,0,0,0,0
27086,4,30,60,87
27087,13,43,70,70
27089,0,0,0,229
27091,27,57,87,177
27092,0,0,0,125
27093,6,34,34,251
27094,0,0,0,116
27096,4,4,4,4
27100,21,51,81,260
27101,25,55,85,359
27104,0,0,0,247
27105,0,0,0,0
27107,0,0,0,0
27109,19,49,79,352
27111,13,42,72,347
27113,0,11,41,41
27120,0,0,0,0
27123,30,60,90,269
27126,18,48,78,353
27127,2,2,2,2
27128,27,57,87,362
27133,0,1,31,121
27134,12,42,72,347
27136,15,37,67,94
27138,30,60,90,365
27140,0,16,46,321
27141,30,60,90,90
27146,0,0,0,127
27147,5,34,64,339
27154,3,33,63,331
27155,2,32,62,337
27156,0,0,0,0
27158,3,33,63,92
27160,2,7,33,275
27161,0,15,15,234
27163,2,2,2,275
27164,3,33,63,216
27165,0,0,4,159
27166,4,34,64,339
27167,30,60,90,364
27170,16,42,72,347
27173,3,33,63,153
27174,25,55,85,360
27175,23,53,83,358
27176,0,0,10,10
27178,25,55,85,360
27179,0,0,0,187
27180,0,0,0,0
27184,24,54,84,174
27188,28,58,88,363
27189,25,55,85,360
27191,30,60,90,365
27192,29,59,89,89
27194,17,47,63,63
27196,8,35,62,62
27197,28,58,88,363
27198,24,54,84,359
27200,3,33,63,338
27201,0,12,42,306
27204,30,60,90,365
27206,7,13,43,318
27207,0,0,0,128
27208,30,60,90,180
27209,4,34,64,339
27211,30,60,90,365
27215,30,60,90,365
27216,0,4,34,309
27217,0,0,0,139
27219,12,42,72,347
27221,2,27,42,131
27223,0,3,3,4
27224,2,32,62,337
27227,0,5,35,215
27228,0,0,0,0
27229,0,0,0,0
27230,7,31,31,47
27232,0,0,0,0
27234,0,0,4,278
27235,0,0,0,247
27237,16,46,76,351
27244,6,36,66,341
27249,17,47,77,352
27252,19,49,79,148
27253,0,0,0,262
27254,18,48,78,353
27256,6,36,66,338
27258,0,0,0,0
27259,0,0,9,250
27261,0,0,0,156
27264,13,23,45,72
27265,13,43,72,72
27267,0,0,0,0
27268,0,0,0,0
27269,0,0,0,250
27271,0,3,33,308
27274,12,42,72,161
27277,0,4,34,34
27278,2,32,62,337
27281,0,0,0,0
27284,0,0,0,0
27285,0,0,0,33
27286,30,60,90,365
27287,21,51,81,326
27289,0,4,4,210
27290,6,36,66,335
27291,0,0,0,125
27294,22,52,82,345
27296,27,57,87,362
27301,0,0,0,224
27307,8,8,8,8
27308,28,58,88,362
27309,15,30,30,227
27310,8,36,66,341
27312,8,8,8,8
27313,4,32,54,205
27315,3,15,15,62
27318,2,19,49,77
27319,0,25,55,83
27320,7,7,7,7
27323,1,1,1,113
27324,30,60,90,365
27325,14,25,25,25
27328,0,0,0,151
27330,19,49,79,169
27331,0,0,0,0
27337,18,48,78,346
27338,3,33,63,338
27341,0,0,0,0
27345,3,33,63,338
27346,24,54,84,174
27347,0,28,58,333
27348,0,0,12,287
27349,10,36,66,332
27350,30,60,90,365
27351,6,6,36,306
27354,2,16,46,321
27355,0,1,31,121
27356,4,15,33,307
27357,7,7,7,210
27361,30,60,90,365
27363,0,0,0,0
27365,2,32,62,241
27366,30,60,90,365
27368,24,54,84,359
27369,30,60,90,365
27371,2,32,62,152
27373,2,15,45,211
27374,22,50,80,355
27375,23,52,82,172
27376,0,0,0,91
27377,0,0,3,93
27382,30,60,90,364
27386,0,0,8,100
27389,0,0,23,298
27390,26,56,86,361
27391,10,40,64,262
27393,0,0,0,0
27394,0,0,0,0
27395,0,0,0,0
27396,0,0,0,0
27397,0,0,0,0
27398,0,0,0,0
27399,0,0,0,0
27400,0,0,0,0
27401,0,0,0,0
27402,0,0,0,0
27403,0,0,0,0
27404,0,0,0,0
27406,0,0,0,0
27407,0,0,0,0
27408,0,0,0,0
27409,0,0,0,0
27410,0,0,0,0
27411,0,0,0,0
27412,0,2,27,29
27413,0,2,32,122
27415,10,37,37,73
27420,0,0,4,123
27421,15,20,20,20
27422,0,30,60,335
27423,18,48,78,168
27424,8,13,24,24
27428,19,37,37,75
27429,1,31,61,151
27431,6,6,11,286
27432,5,10,15,290
27438,17,47,77,257
27439,0,30,60,335
27443,0,12,42,287
27447,12,42,72,145
27448,7,10,20,295
27449,30,60,90,365
27450,0,0,0,106
27452,23,53,83,357
27453,25,55,85,359
27454,3,33,63,153
27455,0,28,58,327
27461,11,41,71,346
27463,18,48,78,353
27464,4,34,64,154
27465,0,2,32,307
27466,0,0,0,0
27473,0,0,0,0
27475,1,29,59,148
27477,4,34,64,339
27481,30,60,89,89
27483,29,59,89,364
27487,0,0,5,5
27488,0,0,0,207
27489,0,0,0,0
27491,2,14,42,297
27493,0,0,0,195
27494,0,2,2,188
27495,0,0,0,0
27496,0,0,0,0
27501,30,60,90,365
27503,0,2,32,307
27504,30,60,90,365
27506,0,0,0,0
27509,0,0,0,0
27514,0,0,0,28
27515,0,28,58,332
27516,1,23,52,52
27517,0,15,45,319
27518,30,60,90,365
27522,20,50,80,355
27524,30,60,90,179
27526,6,36,66,306
27527,30,60,90,365
27528,29,59,89,89
27529,0,0,0,189
27530,11,41,71,346
27531,11,41,71,346
27533,30,60,90,364
27534,0,0,0,0
27536,7,26,56,331
27539,1,2,32,307
27540,4,34,47,47
27541,30,60,90,364
27544,30,60,90,365
27545,30,60,90,365
27546,5,35,65,340
27547,0,0,0,0
27549,4,34,64,154
27550,30,60,90,365
27551,0,23,53,233
27552,0,0,0,162
27553,0,0,0,0
27554,22,52,82,171
27557,30,60,90,365
27558,30,60,90,365
27559,0,0,0,0
27560,30,60,90,365
27561,18,48,78,349
27562,1,31,61,336
27563,30,60,90,180
27564,18,48,78,349
27565,10,40,70,341
27566,29,59,89,158
27567,4,34,64,339
27568,30,60,90,180
27569,14,44,74,345
27570,0,0,0,0
27571,14,44,74,345
27572,0,0,0,30
27574,0,0,0,0
27575,30,60,90,365
27577,30,60,90,365
27578,30,60,90,365
27579,25,55,85,360
27582,0,0,0,0
27587,0,0,0,0
27591,0,0,0,0
27592,30,60,90,365
27593,19,49,79,354
27594,3,32,32,32
27595,30,58,58,58
27596,23,52,52,52
27597,26,55,55,55
27600,1,1,1,1
27601,15,45,75,144
27602,2,32,62,89
27603,0,0,0,33
27604,0,0,0,0
27605,0,0,0,0
27607,3,33,63,338
27608,1,1,1,1
27609,3,33,63,338
27611,1,31,61,130
27612,15,26,26,26
27615,29,59,89,179
27620,3,15,45,45
27621,2,2,2,2
27622,16,46,76,347
27624,3,33,63,155
27627,8,38,68,151
27629,3,28,58,329
27630,3,3,3,3
27635,0,0,0,64
27636,19,49,79,354
27637,3,33,63,338
27638,0,2,32,203
27641,30,60,90,365
27645,30,60,90,365
27646,30,60,90,180
27649,2,6,19,277
27650,18,47,77,347
27651,23,53,83,354
27652,0,0,0,0
27653,0,0,9,98
27654,0,5,35,124
27655,3,32,32,32
27657,4,34,64,339
27660,3,33,63,63
27668,0,0,0,249
27669,3,33,63,338
27670,0,0,0,233
27671,29,59,89,364
27673,0,0,27,27
27674,0,0,0,0
27675,0,0,0,0
27676,0,0,0,0
27677,0,29,59,334
27678,0,0,0,0
27679,0,0,0,0
27680,0,0,0,0
27681,0,0,0,0
27692,0,0,0,0
27694,0,0,12,287
27696,1,14,17,50
27697,27,57,87,362
27698,0,0,27,117
27700,30,60,90,180
27701,0,19,49,139
27702,0,0,0,0
27703,30,60,90,273
27706,0,0,0,123
27707,0,0,4,278
27708,2,31,31,31
27710,0,27,57,332
27711,4,28,58,299
27712,0,25,25,25
27713,0,0,0,248
27714,4,4,4,237
27715,0,25,55,330
27725,3,32,32,49
27726,18,48,78,78
27727,0,0,0,0
27729,0,0,0,157
27731,19,49,79,350
27735,3,32,32,32
27738,30,60,90,365
27741,30,58,58,58
27742,5,34,34,34
27743,26,55,55,55
27744,0,0,4,94
27746,3,32,32,32
27747,0,0,0,0
27748,30,60,90,365
27749,0,0,0,0
27752,0,0,0,0
27753,0,0,0,0
27754,26,55,55,55
27756,30,58,58,58
27758,29,59,89,364
27759,0,0,0,0
27760,1,1,1,1
27763,0,0,0,0
27764,0,0,0,0
27765,8,38,68,239
27766,30,60,90,365
27769,4,34,64,339
27770,8,38,68,95
27771,30,60,90,365
27778,0,12,42,42
27779,7,11,20,206
27780,23,53,83,173
27781,1,3,33,122
27782,18,48,77,77
27783,6,36,66,341
27784,0,0,0,0
27785,10,40,70,344
27786,2,5,5,5
27787,10,40,70,70
27788,0,0,0,0
27790,0,0,0,0
27792,29,59,89,363
27794,14,44,74,343
27796,1,31,58,169
27801,11,39,39,39
27802,0,30,60,334
27804,0,2,32,215
27806,0,0,0,0
27816,28,58,88,363
27819,0,0,0,188
27825,0,0,0,0
27828,19,49,78,78
27829,0,3,33,307
27831,30,60,90,179
27833,0,0,0,0
27834,30,60,90,365
27835,0,18,48,48
27836,12,42,72,161
27837,6,36,66,246
27839,24,54,84,359
27842,0,29,59,334
27844,29,59,89,364
27846,0,0,0,157
27847,0,0,0,0
27866,14,40,70,344
27868,7,37,67,342
27874,30,60,90,90
27882,26,56,86,269
27883,0,0,0,10
27888,0,0,0,0
27892,0,2,32,301
27894,0,0,0,29
27895,13,42,42,42
27898,25,55,85,360
27900,17,17,17,17
27901,30,60,90,365
27905,6,29,55,289
27908,29,59,89,197
27909,0,0,0,0
27913,30,60,86,86
27919,25,55,85,175
27923,3,15,30,216
27924,0,0,0,0
27928,9,37,37,130
27938,3,3,3,25
27940,5,35,65,340
27941,0,0,0,0
27942,16,46,76,351
27943,0,27,57,147
27944,0,0,0,0
27945,0,19,49,108
27948,0,0,0,239
27949,0,0,0,0
27950,0,0,0,0
27951,30,60,90,270
27952,29,59,89,364
27955,0,0,0,0
27956,3,33,62,62
27958,0,19,49,139
27959,0,25,55,145
27960,0,0,0,164
27961,2,30,60,150
27962,0,22,22,22
27963,20,50,80,355
27965,30,60,90,179
27966,0,29,59,334
27969,8,35,35,278
27971,30,60,90,365
27972,27,55,85,357
27974,30,60,90,364
27975,30,60,90,179
27976,30,60,90,365
27978,2,3,33,308
27979,7,35,35,250
27980,5,25,43,243
27982,7,16,16,219
27983,24,54,84,359
27986,5,35,65,155
27988,13,43,73,73
27990,3,33,63,246
27991,13,43,73,163
27993,0,14,32,289
27997,5,35,49,49
27998,0,0,0,0
27999,9,39,69,344
28001,6,7,7,7
28002,30,60,90,273
28004,0,0,0,157
28006,15,45,75,350
28010,29,59,89,158
28014,30,60,90,365
28015,30,60,90,364
28019,0,28,58,237
28021,0,14,21,274
28022,17,47,77,352
28023,13,41,41,41
28026,15,45,75,350
28027,30,60,90,365
28031,26,56,86,229
28032,22,52,82,172
28033,11,31,52,190
28035,12,42,44,44
28036,3,33,63,319
28039,18,40,60,130
28041,30,60,90,273
28042,5,20,44,171
28043,30,60,90,273
28044,30,60,90,273
28046,0,26,56,305
28048,30,60,90,365
28049,2,31,61,336
28051,0,0,0,3
28052,29,59,89,179
28053,13,41,71,346
28055,0,0,0,62
28056,11,16,32,121
28061,0,27,57,331
28062,13,43,73,162
28063,2,32,47,305
28066,9,9,39,314
28070,17,47,76,76
28071,0,0,0,0
28072,2,32,62,337
28073,27,57,87,362
28074,6,28,39,281
28076,2,32,62,337
28077,0,0,0,171
28078,18,48,78,353
28079,19,49,79,353
28080,0,0,0,187
28081,0,25,55,330
28082,0,0,20,295
28083,28,58,88,363
28086,4,34,64,339
28087,0,22,22,22
28088,27,57,87,362
28089,27,57,87,362
28090,0,0,3,93
28092,0,0,0,34
28093,0,0,0,0
28094,27,27,27,184
28095,27,57,87,362
28099,0,0,0,0
28100,0,0,0,0
28104,0,0,0,0
28105,0,0,0,0
28107,22,52,82,171
28108,0,0,0,0
28109,0,0,0,0
28115,29,59,89,364
28116,0,0,0,0
28117,18,18,18,282
28118,7,26,54,266
28123,0,2,32,306
28124,9,39,69,344
28125,9,39,69,344
28127,29,59,89,364
28128,2,2,3,251
28130,0,27,57,84
28132,3,33,63,338
28133,24,54,84,263
28134,0,0,0,0
28135,2,24,54,326
28136,22,52,82,357
28140,0,0,0,0
28141,10,15,15,15
28142,23,53,83,173
28143,4,34,64,339
28145,0,3,33,308
28148,18,19,19,19
28149,18,48,78,353
28150,0,28,58,333
28152,0,0,2,189
28153,30,60,90,90
28155,0,0,0,88
28157,8,38,68,337
28158,5,35,65,154
28160,10,34,64,339
28163,1,3,33,308
28164,9,9,13,103
28165,0,0,0,0
28166,3,3,3,35
28168,13,43,73,348
28170,15,45,75,350
28171,0,0,0,0
28172,30,60,90,365
28176,18,48,78,167
28179,7,32,62,336
28182,8,13,20,95
28192,26,56,76,351
28195,0,0,0,0
28196,0,0,0,0
28198,0,2,2,103
28201,4,34,64,243
28202,0,0,0,0
28203,15,42,71,346
28205,0,0,0,0
28210,0,3,33,308
28211,0,30,60,335
28215,12,24,54,54
28216,26,56,86,296
28217,10,40,70,70
28218,28,58,88,363
28220,9,39,69,159
28227,7,37,67,342
28230,0,0,0,121
28231,0,25,55,145
28232,29,59,89,89
28234,18,25,25,25
28239,30,60,90,365
28241,23,53,83,263
28242,0,0,28,303
28243,30,60,90,180
28244,0,2,32,75
28246,23,53,83,358
28251,30,60,90,365
28252,2,30,60,295
28254,1,1,1,16
28255,0,0,0,0
28256,22,22,22,296
28257,0,0,0,262
28258,30,60,90,365
28260,28,58,88,178
28261,29,59,89,116
28262,24,54,83,83
28263,5,32,61,61
28266,0,0,0,0
28267,8,36,66,341
28268,21,51,81,356
28269,24,54,84,202
28270,0,2,32,307
28271,0,0,0,0
28273,6,36,66,93
28274,29,59,89,364
28278,29,59,89,89
28279,0,0,0,28
28280,27,54,84,264
28282,17,47,77,352
28283,0,0,0,0
28287,26,56,86,176
28288,12,42,72,347
28291,4,34,64,339
28292,0,7,8,38
28293,1,10,11,41
28294,0,25,55,330
28295,10,40,70,250
28296,3,33,63,155
28297,3,33,63,124
28301,20,50,80,355
28302,3,33,63,216
28303,9,39,69,344
28304,17,24,24,221
28311,8,38,68,343
28312,30,60,90,90
28313,20,50,80,169
28314,13,37,67,155
28315,3,3,3,3
28319,0,0,0,269
28320,0,0,0,126
28323,16,46,76,351
28324,0,0,0,127
28325,23,53,83,358
28326,3,33,63,338
28327,0,0,0,157
28328,17,47,77,352
28329,22,52,82,357
28332,0,29,59,334
28333,18,48,78,351
28334,14,44,74,163
28336,1,1,1,1
28337,0,0,0,187
28338,23,53,83,357
28339,0,0,0,2
28340,19,49,79,168
28341,0,0,0,0
28342,16,46,76,351
28345,4,34,64,339
28346,20,50,80,355
28348,9,39,69,344
28349,0,0,0,0
28351,19,49,79,354
28352,24,54,84,358
28353,0,2,30,298
28355,19,49,77,332
28356,11,41,71,345
28357,15,45,75,302
28359,30,60,90,363
28360,0,0,0,0
28361,18,48,78,353
28364,15,45,75,302
28365,21,51,81,252
28366,19,49,77,332
28367,28,58,88,307
28368,14,44,74,349
28369,27,57,87,306
28370,28,58,88,307
28372,17,47,77,304
28373,17,47,77,304
28374,18,48,78,295
28375,18,48,78,295
28376,27,57,87,271
28377,0,3,33,308
28379,20,50,80,355
28381,27,57,87,271
28384,27,57,87,271
28385,19,49,79,334
28386,0,0,0,0
28387,19,49,79,354
28388,28,58,88,363
28389,16,46,76,165
28390,12,42,72,346
28391,7,37,67,342
28393,16,46,76,351
28395,13,43,73,348
28398,0,0,0,0
28400,28,58,88,307
28401,28,58,88,307
28402,27,57,87,306
28403,19,49,79,306
28404,19,49,79,306
28405,19,49,79,331
28408,2,7,18,38
28409,0,17,47,322
28412,0,18,48,138
28414,0,28,58,329
28415,17,47,77,352
28416,1,17,41,123
28418,0,0,0,0
28420,0,17,47,322
28426,0,1,1,46
28427,29,57,86,351
28428,26,56,86,270
28432,5,35,65,339
28433,7,37,67,156
28435,0,0,0,0
28437,2,2,2,2
28438,12,42,72,347
28439,19,49,79,354
28441,22,52,82,357
28442,0,0,0,0
28444,0,0,0,186
28445,2,18,35,98
28446,27,57,86,86
28447,0,0,0,0
28448,0,0,0,0
28449,4,32,60,134
28450,23,53,83,358
28451,29,59,89,364
28452,17,47,77,352
28455,29,59,89,364
28456,22,50,80,165
28461,0,0,0,0
28464,18,48,78,282
28465,16,46,76,351
28466,16,46,76,337
28468,0,0,0,0
28471,15,15,15,15
28472,0,30,60,329
28473,6,36,66,335
28474,30,60,90,359
28475,19,49,79,354
28476,22,52,82,357
28477,3,33,63,338
28479,27,57,87,271
28480,0,0,0,218
28481,21,51,81,356
28482,30,60,90,365
28483,27,57,87,271
28484,21,51,81,300
28486,11,40,70,345
28487,21,51,81,300
28488,21,51,81,300
28489,10,40,70,344
28491,17,47,77,352
28493,19,49,79,354
28494,22,52,82,357
28496,0,26,56,330
28497,26,56,86,361
28498,17,47,77,329
28499,0,0,0,0
28503,25,55,85,360
28504,19,49,79,354
28506,19,49,79,353
28507,10,40,70,345
28511,21,51,81,356
28515,20,50,80,355
28516,16,43,73,323
28517,30,60,90,365
28519,24,54,84,174
28521,0,0,0,0
28523,19,49,79,79
28524,20,50,80,355
28527,16,46,76,351
28529,27,57,87,362
28530,2,14,14,14
28532,17,47,77,352
28536,2,28,58,333
28537,2,32,62,337
28538,27,57,87,362
28540,0,0,0,0
28544,10,40,70,160
28545,0,0,0,0
28546,9,39,69,343
28550,0,0,0,0
28551,0,0,0,0
28552,0,0,0,0
28553,12,42,72,344
28554,0,0,0,164
28561,0,0,20,295
28564,30,60,90,365
28565,30,60,90,365
28566,30,60,90,359
28571,21,51,81,170
28572,0,25,55,145
28576,22,31,61,336
28579,0,0,0,0
28580,13,43,73,338
28581,30,60,90,364
28583,11,24,24,24
28584,10,10,40,315
28585,0,30,60,334
28587,21,37,54,329
28590,6,36,66,245
28591,3,33,63,153
28592,0,0,0,1
28595,4,8,8,72
28596,9,28,58,332
28597,19,46,76,350
28599,0,0,0,216
28601,30,60,90,363
28604,10,10,10,10
28607,0,0,0,158
28611,0,20,20,213
28612,0,0,0,157
28616,29,59,89,179
28619,9,33,63,338
28620,0,0,0,0
28622,30,60,90,269
28623,30,60,90,180
28625,23,23,23,23
28628,24,54,84,358
28630,30,60,90,365
28631,27,57,87,361
28632,0,0,0,163
28634,12,20,20,230
28637,0,0,0,0
28638,2,32,62,146
28640,17,41,71,71
28641,6,33,63,338
28643,30,60,90,365
28644,30,60,90,365
28645,29,59,89,364
28650,0,0,1,1
28651,5,23,47,79
28655,2,24,45,256
28657,30,60,90,365
28659,0,24,53,53
28663,0,0,0,0
28664,10,15,42,42
28665,24,54,84,359
28666,30,60,62,317
28667,2,32,62,337
28669,0,2,32,307
28670,2,8,15,290
28673,19,49,79,353
28674,30,60,90,365
28675,30,60,90,365
28677,0,0,0,0
28682,30,60,90,365
28684,14,44,74,102
28686,23,53,83,358
28690,0,0,0,0
28694,1,1,1,248
28695,4,34,64,154
28697,1,23,49,301
28698,18,48,78,353
28699,0,2,32,32
28700,14,23,53,80
28706,15,45,75,193
28708,3,33,63,205
28709,1,30,60,83
28711,9,32,32,35
28715,3,19,32,307
28716,0,0,0,0
28717,30,60,90,365
28720,30,60,90,365
28721,3,33,63,338
28722,19,49,79,353
28724,0,0,0,125
28725,30,60,90,365
28726,3,33,63,338
28729,0,0,0,2
28733,5,33,63,142
28737,0,0,0,0
28738,0,0,0,249
28740,0,0,0,0
28741,0,0,0,0
28742,0,14,44,151
28744,30,60,90,365
28745,22,52,82,357
28749,0,0,0,0
28750,0,22,51,51
28758,30,60,90,365
28759,0,0,4,4
28763,30,60,90,179
28767,16,46,74,163
28770,19,49,79,352
28771,12,42,70,344
28772,0,0,0,0
28773,3,33,63,152
28774,4,34,64,339
28777,0,0,0,0
28781,18,35,42,42
28785,0,0,0,248
28787,17,46,46,46
28788,0,11,41,316
28789,19,49,79,354
28790,7,35,65,339
28794,2,32,62,337
28795,4,34,64,339
28796,3,33,63,202
28797,1,31,61,336
28799,28,58,88,363
28800,2,2,2,2
28801,0,0,0,0
28802,28,58,88,363
28804,0,0,0,188
28807,30,60,90,364
28808,0,2,31,120
28810,12,12,19,19
28811,30,60,90,269
28815,2,32,62,337
28817,0,0,0,188
28819,5,19,27,261
28821,25,55,85,360
28825,8,8,15,15
28826,11,11,39,313
28827,0,0,0,0
28831,14,44,74,349
28833,24,54,84,173
28835,30,60,90,364
28838,3,31,31,279
28840,0,0,1,1
28841,0,0,0,0
28843,9,39,69,343
28844,29,59,89,364
28846,21,51,81,356
28852,0,0,0,0
28854,0,0,0,33
28857,0,0,0,256
28859,0,0,0,96
28862,18,48,78,353
28863,3,31,60,60
28865,0,0,0,0
28869,0,0,0,185
28874,0,0,1,159
28876,0,0,0,187
28878,0,0,0,0
28880,0,0,0,126
28881,25,55,85,359
28884,7,35,65,92
28885,2,32,62,337
28888,3,33,63,338
28890,7,21,51,326
28891,4,12,21,59
28892,8,38,68,68
28893,0,0,0,0
28895,0,0,0,0
28898,23,53,83,357
28899,29,58,88,177
28900,11,11,22,22
28903,10,40,69,69
28905,0,0,0,31
28907,30,60,90,365
28908,0,0,0,0
28909,30,60,90,365
28911,30,60,90,365
28912,3,33,63,338
28915,9,39,69,344
28916,1,24,53,244
28918,18,48,78,353
28921,0,0,0,0
28922,3,13,26,243
28925,25,55,85,359
28928,3,3,3,3
28929,19,49,79,353
28931,2,4,5,5
28932,24,54,83,83
28933,0,29,59,333
28934,0,0,0,0
28935,30,60,90,365
28936,0,0,0,144
28937,30,60,90,365
28938,2,4,13,27
28941,0,0,0,0
28942,1,8,35,261
28943,13,43,73,348
28944,3,33,63,155
28947,0,0,0,0
28949,30,60,90,364
28950,29,59,89,362
28955,9,39,62,322
28956,20,50,80,123
28959,0,0,0,0
28962,3,7,7,240
28964,0,3,33,308
28966,3,31,31,218
28967,30,60,90,365
28968,15,45,75,350
28969,0,0,29,304
28970,0,0,0,0
28972,3,33,63,338
28974,14,14,14,14
28975,15,45,75,350
28978,0,0,0,0
28980,30,60,90,365
28983,25,55,85,360
28988,29,57,86,251
28989,25,55,85,199
28990,8,38,68,156
28992,28,58,88,178
28994,0,0,0,177
29000,2,2,2,2
29003,3,33,63,242
29006,0,0,0,0
29009,0,0,0,186
29012,13,43,73,73
29014,0,0,0,0
29015,18,48,78,352
29016,30,60,90,364
29017,23,53,83,358
29021,0,2,32,307
29023,16,46,76,76
29025,0,0,0,0
29029,0,1,31,211
29037,28,58,88,363
29039,0,2,31,31
29040,30,60,87,357
29041,24,25,25,25
29043,0,0,4,4
29044,17,18,48,323
29046,0,0,1,1
29047,27,57,87,362
29049,14,44,73,73
29050,1,1,17,250
29051,14,44,74,74
29054,0,0,0,0
29055,28,56,56,56
29056,30,58,58,58
29057,0,0,0,0
29058,0,0,0,126
29060,25,55,85,360
29061,30,60,90,365
29062,25,55,85,328
29063,0,27,57,332
29065,0,0,0,127
29066,30,60,90,364
29067,0,0,0,121
29069,2,32,62,337
29070,0,0,0,129
29073,0,0,0,126
29075,30,60,90,365
29078,0,0,20,81
29083,5,35,65,340
29085,0,0,0,0
29088,28,58,88,363
29090,0,27,57,331
29091,0,2,32,301
29092,6,6,15,201
29096,0,28,58,333
29097,20,33,33,33
29098,5,27,54,81
29100,0,0,0,0
29102,13,43,73,348
29104,0,20,50,325
29105,0,0,0,125
29110,8,38,68,68
29112,0,0,0,0
29114,2,32,62,337
29118,24,54,84,359
29121,19,49,60,216
29123,12,42,72,72
29128,0,19,21,208
29130,28,39,69,159
29131,21,51,81,356
29133,22,50,50,50
29136,3,33,63,337
29139,22,52,82,171
29141,28,58,88,363
29143,19,19,47,321
29144,24,35,65,155
29146,19,47,47,47
29149,0,0,0,0
29151,2,32,62,337
29155,10,40,70,70
29156,0,1,31,300
29158,14,44,74,349
29162,27,57,87,361
29163,8,8,8,8
29164,30,60,90,365
29166,30,60,90,365
29173,18,41,71,162
29176,3,27,51,51
29177,0,2,28,28
29178,6,32,62,337
29179,0,0,0,96
29182,27,31,31,31
29183,1,11,11,11
29184,1,1,1,1
29185,0,2,2,64
29187,11,34,51,132
29188,17,47,77,166
29190,3,33,63,138
29192,23,53,83,358
29196,1,30,60,149
29197,15,45,75,349
29198,6,35,35,222
29199,23,53,83,356
29200,0,0,0,0
29202,0,1,31,31
29203,0,0,0,1
29204,5,35,65,340
29206,0,0,0,64
29208,0,0,0,0
29211,0,0,15,229
29212,3,33,63,152
29217,28,58,88,88
29220,0,27,57,213
29221,29,59,89,364
29222,3,33,63,338
29223,13,43,73,348
29224,0,2,32,121
29225,0,14,21,199
29228,6,36,66,156
29229,0,0,0,0
29233,8,30,60,150
29234,6,8,37,37
29235,0,24,39,213
29236,0,0,0,0
29239,0,20,38,96
29240,18,48,77,77
29241,9,24,54,91
29242,15,19,19,19
29245,4,34,64,339
29246,13,43,73,73
29247,0,0,0,0
29248,0,11,41,316
29250,0,0,0,0
29251,13,24,24,24
29252,1,30,60,150
29253,0,0,0,225
29254,3,5,5,5
29255,30,60,90,365
29256,30,60,90,365
29257,0,0,0,0
29259,0,0,0,0
29262,0,0,0,26
29263,6,6,25,205
29264,29,59,89,364
29265,23,53,82,82
29270,27,27,27,244
29271,4,23,50,301
29272,12,38,68,343
29273,17,47,77,352
29274,29,59,89,331
29277,2,32,62,62
29281,0,28,58,333
29283,1,1,1,35
29284,21,51,81,355
29285,0,11,41,316
29286,0,0,0,0
29289,4,7,7,64
29293,16,46,72,320
29295,15,45,75,350
29298,11,35,62,307
29300,0,1,31,121
29301,28,58,88,363
29303,0,0,0,0
29305,22,52,82,357
29306,2,10,40,305
29307,0,0,0,0
29309,2,2,2,158
29313,25,55,85,360
29314,25,55,85,85
29316,9,20,20,20
29318,25,55,85,360
29319,19,28,28,28
29320,28,58,88,177
29321,29,59,89,364
29323,19,49,79,354
29324,0,0,0,126
29325,3,33,63,152
29327,3,33,63,153
29333,0,6,35,35
29335,18,46,46,46
29336,11,39,39,39
29337,25,53,53,53
29338,30,58,58,58
29339,27,27,27,27
29340,15,15,15,202
29341,27,27,27,27
29342,27,27,27,27
29344,25,53,53,53
29346,3,31,31,31
29347,28,56,56,56
29348,14,14,14,14
29349,30,60,90,365
29350,7,37,67,333
29351,30,58,80,135
