,availability_30,availability_60,availability_90,availability_365
33918,4,21,51,131
33919,5,22,52,285
33920,5,24,54,54
33921,13,43,73,346
33922,29,59,89,364
33924,27,57,87,362
33925,11,41,71,72
33926,24,54,83,83
33927,4,30,60,149
33928,25,55,85,360
33931,10,40,70,344
33932,6,36,66,335
33935,9,37,67,342
33938,17,47,77,352
33941,16,46,76,76
33942,1,18,43,216
33944,7,27,57,321
33945,15,44,44,45
33948,0,0,0,0
33951,4,19,44,305
33952,8,38,68,343
33954,7,37,67,342
33955,21,50,50,50
33957,8,38,67,67
33959,8,38,68,158
33962,8,36,36,36
33964,7,7,7,38
33967,6,15,15,15
33969,12,38,68,154
33970,14,25,25,148
33973,13,16,16,16
33975,1,31,60,60
33976,1,28,58,232
33984,1,8,38,313
33992,2,2,2,2
33996,0,0,0,0
33998,7,37,67,342
34003,2,31,61,180
34006,30,60,90,361
34010,7,37,67,338
34013,23,53,83,173
34014,4,30,60,329
34015,10,36,66,156
34016,10,40,70,345
34018,0,0,0,12
34020,16,42,45,320
34023,0,28,58,148
34026,21,51,81,356
34027,12,40,40,40
34028,23,53,83,357
34029,15,45,75,165
34030,0,27,57,332
34033,17,37,65,339
34037,11,41,71,255
34041,15,45,75,350
34042,8,38,68,343
34045,0,0,0,187
34050,0,0,0,32
34053,2,16,46,321
34055,6,22,48,119
34058,30,60,90,365
34059,6,6,6,6
34063,1,27,57,229
34064,0,0,0,0
34065,4,33,63,63
34069,25,55,85,359
34071,4,23,34,34
34073,30,60,90,117
34075,27,27,27,274
34076,16,46,76,351
34078,0,0,0,0
34082,2,28,58,230
34085,9,37,67,124
34088,4,19,30,295
34089,0,0,0,64
34092,28,58,88,181
34103,17,42,71,161
34104,16,46,76,165
34107,16,46,76,350
34109,21,51,81,170
34110,22,52,82,82
34113,22,49,79,169
34115,17,47,77,352
34116,0,2,32,306
34117,9,17,44,318
34121,14,44,74,348
34123,5,31,61,336
34126,4,34,53,53
34127,15,45,75,349
34129,1,1,1,1
34131,0,1,6,6
34132,8,8,29,29
34134,1,2,32,307
34137,15,15,35,295
34140,9,39,69,336
34141,4,7,16,43
34143,7,37,67,156
34144,5,35,65,306
34146,8,23,53,328
34147,6,19,27,27
34150,13,15,22,22
34153,5,34,64,144
34154,3,19,36,305
34155,30,60,90,365
34157,25,55,85,359
34158,14,44,74,163
34159,10,40,70,159
34165,1,1,1,1
34169,9,39,69,344
34170,3,30,60,60
34171,14,44,74,349
34173,15,45,75,349
34175,0,0,27,302
34178,8,35,35,35
34181,6,36,66,335
34184,1,1,1,127
34188,16,46,76,76
34196,3,11,11,58
34201,5,35,65,340
34202,0,0,0,0
34203,15,45,75,349
34206,12,42,71,71
34208,18,48,78,352
34210,7,37,66,66
34211,2,4,10,169
34212,2,19,49,284
34214,0,22,46,250
34215,0,2,32,122
34217,8,10,10,10
34218,3,3,7,7
34219,25,55,85,265
34221,9,31,48,299
34225,0,0,0,75
34226,20,50,80,355
34228,4,24,52,125
34232,9,9,9,9
34236,13,43,73,348
34242,1,28,58,58
34244,10,38,38,38
34252,12,36,60,334
34254,0,0,0,230
34257,30,60,90,90
34262,19,49,79,353
34263,2,32,62,314
34264,0,0,0,0
34267,6,36,59,319
34268,27,57,87,87
34269,0,0,0,247
34272,26,56,86,86
34273,26,56,86,361
34275,15,43,73,347
34276,1,8,14,230
34278,7,37,67,341
34282,13,42,72,346
34291,2,32,56,150
34292,23,53,83,354
34294,0,25,48,101
34295,1,30,45,204
34297,9,39,69,344
34298,28,28,28,28
34302,11,33,60,329
34307,30,60,90,365
34311,0,14,27,283
34314,9,25,52,327
34315,10,15,33,308
34316,9,38,67,67
34318,30,60,90,365
34320,20,50,79,79
34325,20,50,79,79
34326,0,0,0,222
34328,0,0,0,232
34329,5,35,65,339
34330,3,19,34,84
34331,22,52,81,81
34332,0,8,37,37
34337,4,32,62,62
34338,2,26,29,29
34341,13,43,73,326
34343,20,48,78,353
34344,8,37,67,156
34347,23,53,82,82
34349,24,54,84,358
34352,1,31,61,61
34353,0,0,0,0
34354,0,0,0,157
34356,12,42,72,161
34359,5,35,65,155
34360,0,1,31,306
34363,12,42,72,345
34365,0,0,0,64
34366,14,44,74,348
34369,11,33,51,306
34370,15,45,75,349
34372,5,35,65,329
34373,1,1,1,246
34374,20,50,80,170
34375,3,7,14,75
34376,0,0,0,0
34377,2,22,49,64
34378,5,5,9,9
34379,0,0,4,93
34380,27,27,27,244
34382,0,0,0,272
34384,0,2,32,305
34385,24,54,84,359
34388,16,45,75,350
34402,19,49,79,79
34403,14,14,24,24
34404,5,31,55,211
34406,3,33,63,337
34407,0,0,0,4
34412,21,51,81,170
34414,26,56,86,360
34416,11,25,50,50
34420,23,53,83,358
34421,1,11,14,48
34423,0,0,0,0
34427,5,35,65,340
34430,9,39,69,343
34433,17,47,77,352
34434,15,29,59,149
34435,2,23,48,193
34436,26,56,86,361
34438,5,30,60,114
34440,6,19,49,267
34441,4,31,61,118
34448,1,10,15,174
34449,8,38,68,343
34451,9,37,67,342
34454,6,36,66,341
34459,24,54,84,359
34462,7,37,67,342
34464,26,56,86,361
34465,1,16,40,294
34466,11,32,62,151
34468,15,45,75,350
34469,6,36,66,144
34473,23,53,80,355
34475,7,37,67,124
34477,2,22,48,261
34478,4,34,64,309
34480,12,42,72,347
34482,6,30,42,239
34483,10,36,66,337
34485,22,52,82,262
34486,3,33,63,337
34487,24,54,84,84
34489,6,36,66,340
34491,27,57,87,361
34494,7,35,65,306
34497,10,39,69,344
34499,12,41,71,346
34500,4,32,62,141
34502,17,46,76,351
34504,2,16,43,115
34505,8,34,64,153
34506,2,28,58,167
34507,3,31,61,336
34508,6,36,66,341
34510,21,49,49,49
34513,9,21,21,21
34515,9,15,15,20
34516,11,41,71,342
34518,1,25,55,142
34519,18,48,77,77
34521,10,40,70,159
34522,4,34,63,63
34527,30,60,90,90
34530,6,36,66,326
34532,20,50,80,354
34537,0,0,0,186
34542,4,22,52,94
34548,8,38,68,342
34549,20,50,80,80
34550,9,39,69,344
34554,10,36,66,339
34558,7,37,67,342
34560,5,31,59,172
34562,8,36,66,340
34564,18,46,76,205
34565,0,0,0,62
34566,3,30,34,123
34568,4,4,4,4
34571,30,60,90,365
34573,11,37,67,319
34577,7,37,67,337
34578,16,41,71,200
34585,7,35,64,64
34586,13,43,73,73
34589,22,52,82,357
34596,8,38,68,328
34600,4,34,64,339
34602,1,21,51,303
34603,22,52,82,171
34604,14,44,74,348
34607,14,42,42,42
34615,23,53,83,83
34616,7,32,51,51
34618,22,51,81,171
34625,1,31,61,150
34626,14,20,20,20
34630,20,50,80,354
34632,14,34,64,339
34634,0,0,0,0
34635,1,21,51,51
34637,7,37,67,67
34640,23,47,77,352
34644,15,45,75,336
34648,6,35,65,340
34649,11,41,71,345
34652,3,33,63,152
34653,3,30,60,335
34656,25,55,85,360
34657,1,31,61,306
34658,1,23,53,306
34659,6,16,17,74
34660,7,37,67,335
34663,25,55,85,175
34666,6,18,38,65
34671,3,29,59,149
34673,6,36,66,154
34676,26,56,86,360
34677,13,43,73,347
34678,14,34,64,339
34679,15,45,75,350
34680,0,0,0,0
34681,8,38,68,342
34682,8,30,51,263
34683,21,42,72,347
34687,10,29,59,284
34691,6,36,66,66
34695,23,53,83,83
34698,5,35,65,337
34700,6,36,66,66
34701,19,49,79,79
34703,0,0,0,186
34705,22,52,82,357
34706,0,0,4,279
34712,13,43,73,347
34714,4,4,4,4
34719,4,6,6,139
34720,1,29,59,59
34729,8,8,8,19
34730,19,49,79,353
34738,17,44,74,349
34739,0,0,10,164
34742,7,37,67,339
34747,11,41,71,346
34749,5,29,59,324
34753,13,40,70,344
34755,3,33,63,338
34756,7,37,67,342
34761,10,30,30,30
34764,13,43,64,95
34769,2,9,20,65
34774,16,46,76,76
34775,16,46,76,346
34780,19,49,79,79
34781,17,47,77,351
34783,3,33,63,148
34789,3,27,57,307
34790,5,33,61,333
34794,24,54,84,359
34798,19,49,79,79
34803,8,38,68,343
34804,0,0,0,0
34805,4,34,64,236
34809,26,54,54,54
34810,1,27,57,174
34816,0,0,0,0
34820,0,19,49,323
34824,24,54,84,359
34831,0,0,0,0
34837,4,17,47,321
34840,8,28,58,58
34841,7,27,57,57
34843,9,39,69,344
34856,13,43,73,346
34857,1,1,1,2
34859,16,46,75,75
34860,1,26,56,85
34864,23,23,43,43
34865,26,56,85,85
34867,8,38,68,343
34872,12,42,72,346
34876,15,45,74,74
34879,21,51,81,257
34880,0,0,0,0
34882,3,23,51,232
34887,12,41,71,161
34888,4,23,53,143
34889,2,26,55,55
34890,9,39,69,344
34892,11,41,71,160
34895,9,23,38,149
34899,17,47,77,104
34901,3,33,63,307
34902,0,0,0,0
34903,30,60,90,364
34905,12,42,69,69
34909,13,13,13,13
34910,2,24,45,297
34914,0,0,0,0
34915,28,58,87,87
34918,20,50,80,350
34923,4,26,46,252
34926,11,29,59,334
34928,11,34,64,165
34929,18,48,78,168
34931,10,39,39,39
34933,6,20,50,324
34934,9,9,9,104
34938,8,38,64,64
34940,8,38,68,278
34942,0,5,5,21
34946,8,8,8,8
34947,4,4,25,96
34954,15,43,43,43
34956,14,44,74,74
34959,3,32,62,332
34968,1,30,60,335
34969,2,32,62,290
34973,8,38,68,342
34975,4,34,64,239
34988,4,29,59,59
34989,5,31,57,138
34991,1,14,44,274
34993,0,5,20,217
34994,7,7,7,7
34998,0,0,7,7
34999,29,59,89,364
35000,7,37,66,66
35001,15,45,75,350
35002,15,45,75,350
35009,17,17,21,21
35011,7,37,67,334
35013,15,45,75,349
35021,6,36,66,341
35022,22,52,82,109
35025,14,14,14,14
35030,10,40,70,338
35037,15,40,48,322
35038,24,54,84,359
35042,6,6,6,68
35049,19,40,70,345
35050,12,42,72,296
35052,8,38,68,338
35054,11,29,51,326
35059,5,35,65,154
35060,23,53,83,358
35061,5,28,58,285
35064,25,55,85,360
35065,17,47,77,352
35066,6,34,34,34
35067,6,28,57,143
35069,22,50,50,50
35070,5,31,61,336
35072,9,39,69,344
35073,2,25,49,324
35074,24,54,83,83
35076,23,53,83,358
35077,9,39,69,158
35078,0,23,53,328
35079,13,43,73,348
35083,1,31,61,336
35085,0,0,13,148
35087,5,5,5,5
35088,5,35,65,186
35089,1,29,59,149
35090,2,24,46,241
35091,26,56,86,143
35104,14,41,71,71
35107,15,45,75,349
35108,7,17,47,308
35109,2,16,17,155
35113,4,32,62,337
35114,30,60,90,351
35116,19,49,79,354
35118,0,29,59,334
35119,0,0,0,0
35121,3,33,62,62
35124,8,38,68,335
35127,7,37,66,341
35128,11,38,68,343
35129,10,39,65,329
35132,1,12,24,202
35133,2,2,2,2
35135,13,41,71,71
35137,7,37,67,122
35139,2,32,58,58
35140,12,42,72,129
35141,7,25,55,256
35142,2,2,2,188
35144,14,41,71,161
35147,10,40,68,343
35148,11,39,69,344
35149,14,44,74,131
35154,11,38,68,338
35160,0,7,36,36
35165,12,37,66,66
35168,13,40,70,160
35171,14,43,72,72
35173,12,37,67,341
35175,0,30,59,59
35176,3,27,57,331
35178,4,34,64,338
35182,8,38,68,343
35184,5,35,65,340
35197,1,27,57,328
35200,8,38,68,343
35212,23,53,83,173
35215,2,25,49,279
35216,7,25,52,308
35218,5,31,61,320
35221,13,43,73,348
35222,1,25,55,100
35225,17,47,77,352
35226,20,50,80,170
35227,1,31,61,302
35236,16,46,76,351
35237,12,42,72,346
35238,29,29,29,62
35243,17,47,77,351
35248,6,15,15,78
35250,2,32,62,120
35251,1,3,33,308
35256,15,42,72,347
35257,5,32,62,62
35261,13,40,70,337
35262,13,43,73,348
35265,6,29,59,333
35268,14,44,74,253
35269,22,52,82,357
35270,6,17,17,165
35273,1,30,60,334
35283,3,20,24,137
35285,8,28,54,307
35289,7,28,52,306
35292,20,50,80,345
35294,9,39,69,343
35295,11,34,62,334
35296,15,45,75,349
35298,23,53,83,83
35302,12,37,67,301
35303,25,55,85,360
35305,10,40,70,341
35308,30,60,90,365
35317,3,20,50,324
35320,30,60,90,365
35323,6,36,65,65
35327,22,52,82,357
35328,1,28,58,148
35335,16,46,72,72
35337,27,57,87,362
35338,17,47,73,73
35345,16,16,16,143
35349,4,23,48,309
35352,9,39,69,344
35357,7,9,39,314
35359,18,19,19,19
35361,22,52,82,357
35363,8,9,9,243
35366,21,51,80,80
35372,3,33,63,152
35377,2,29,55,55
35379,6,35,65,340
35380,21,51,81,171
35382,7,37,67,335
35384,8,8,8,42
35386,13,43,73,348
35387,4,15,15,28
35388,13,43,69,69
35389,11,32,62,337
35390,3,21,51,85
35393,24,24,24,24
35395,24,54,84,174
35398,16,38,63,63
35402,7,37,66,335
35405,7,37,67,305
35407,11,41,71,345
35411,6,36,66,340
35412,21,51,81,355
35415,0,0,3,3
35416,0,18,48,261
35420,0,0,0,0
35422,24,54,84,358
35425,9,39,69,72
35426,9,39,69,330
35427,0,0,3,3
35429,5,26,56,238
35436,17,18,18,18
35440,0,1,31,31
35441,0,12,28,39
35444,6,36,66,80
35448,6,35,65,322
35450,10,37,45,45
35452,6,10,10,10
35455,8,38,68,343
35456,1,16,37,37
35458,2,32,62,62
35465,23,53,83,358
35474,0,0,0,161
35475,21,47,73,339
35477,21,51,81,356
35478,9,39,69,343
35480,23,53,83,358
35481,20,50,80,355
35484,1,31,48,106
35485,20,50,76,76
35488,25,55,85,360
35489,15,45,75,350
35490,5,35,65,337
35496,7,37,67,333
35497,17,47,77,351
35500,30,60,90,365
35504,2,31,61,120
35505,17,46,76,351
35507,16,43,73,337
35509,10,32,62,337
35510,13,43,73,347
35511,9,39,62,323
35512,1,29,59,333
35517,8,38,68,343
35521,0,12,29,213
35524,10,40,70,344
35525,8,38,68,157
35529,11,41,71,161
35530,15,39,69,154
35531,25,55,85,237
35533,0,0,4,279
35534,16,38,67,67
35538,24,24,38,38
35540,29,59,89,89
35542,6,11,41,130
35546,14,44,70,70
35549,1,11,11,123
35551,27,27,27,27
35552,6,36,66,341
35556,13,43,73,347
35557,10,34,64,339
35565,10,40,66,66
35569,28,58,88,363
35570,24,51,81,356
35573,24,54,84,359
35574,6,36,66,341
35575,0,10,40,40
35578,14,23,23,23
35581,8,36,66,334
35582,1,22,50,303
35583,9,39,69,306
35585,25,55,85,359
35590,0,0,0,156
35592,0,0,2,63
35593,0,0,0,0
35594,19,49,77,347
35595,15,45,75,346
35597,15,44,74,334
35598,5,5,5,5
35601,0,0,0,0
35602,20,45,75,227
35603,26,53,83,235
35605,16,46,76,194
35606,20,50,80,355
35608,4,30,60,148
35615,0,0,0,0
35619,15,45,75,350
35626,20,49,79,231
35632,15,45,75,349
35633,10,31,61,61
35634,24,54,84,359
35636,23,53,83,358
35637,24,54,84,236
35641,4,32,32,32
35642,0,0,0,120
35645,16,35,65,217
35646,16,16,16,80
35648,28,58,88,178
35649,23,46,76,228
35651,6,31,61,82
35653,5,34,63,151
35655,9,13,43,129
35657,6,36,66,156
35660,29,59,89,364
35667,4,4,25,299
35670,3,13,32,273
35671,2,30,60,150
35672,12,40,70,345
35674,15,45,75,102
35675,0,10,11,40
35680,18,48,78,353
35681,2,31,61,328
35685,17,44,74,164
35690,21,49,79,354
35691,4,34,64,339
35695,9,39,69,344
35699,29,59,89,89
35704,0,0,0,3
35706,0,2,32,121
35708,4,34,64,339
35710,22,52,82,82
35716,14,44,74,163
35717,0,0,24,254
35727,26,56,86,361
35740,21,51,81,355
35743,1,27,57,332
35744,2,27,50,149
35746,19,49,79,169
35749,25,55,85,359
35751,0,1,31,306
35755,3,27,57,332
35757,6,30,60,335
35763,13,25,32,121
35768,18,45,75,165
35775,5,25,38,194
35782,8,37,67,157
35784,7,24,54,143
35789,16,46,72,161
35809,8,18,18,18
35811,25,55,85,360
35812,19,49,79,79
35814,29,59,89,89
35816,14,38,68,68
35819,9,39,69,342
35820,9,29,59,239
35821,16,46,76,351
35824,17,47,77,352
35828,12,23,50,181
35829,12,41,71,346
35836,10,40,70,160
35837,5,25,55,145
35838,8,38,68,158
35840,17,46,76,166
35842,7,37,67,157
35844,29,59,89,243
35845,24,54,84,359
35846,13,42,66,208
35847,16,46,76,350
35848,4,4,4,4
35850,29,59,89,89
35853,17,17,17,79
35854,21,22,22,239
35859,0,0,0,0
35862,4,22,35,219
35863,19,49,79,354
35864,2,6,6,145
35880,30,60,90,362
35885,6,36,66,337
35889,5,10,14,213
35891,11,41,71,345
35897,15,45,75,230
35900,8,36,66,156
35902,12,42,72,347
35904,26,56,86,361
35906,3,23,53,283
35908,0,1,31,306
35910,5,28,58,333
35913,24,54,84,359
35914,10,40,70,70
35915,24,48,48,309
35922,2,2,2,2
35926,14,44,74,74
35929,10,31,61,299
35931,16,45,72,342
35932,3,29,51,136
35944,0,19,42,160
35949,4,29,56,140
35951,5,35,65,333
35952,7,7,7,7
35963,10,39,69,343
35968,10,40,70,343
35969,4,32,62,336
35972,0,0,4,4
35973,19,49,79,354
35974,2,32,62,141
35982,26,56,86,361
35998,13,43,73,73
35999,30,60,90,365
36003,0,0,0,156
36004,0,17,39,39
36007,12,42,72,346
36008,27,57,87,362
36009,10,10,10,10
36010,17,47,77,333
36011,1,1,1,1
36012,4,4,4,4
36013,6,36,66,340
36015,16,44,74,74
36016,8,38,58,111
36022,8,8,26,26
36023,5,25,28,28
36024,11,41,69,342
36026,0,26,56,331
36027,0,0,0,0
36028,3,15,37,91
36030,26,33,62,62
36031,3,33,63,337
36032,10,40,70,345
36033,20,22,52,52
36035,11,40,70,345
36036,3,21,45,254
36037,6,28,52,136
36038,3,32,62,337
36040,17,47,76,76
36049,5,15,34,269
36050,1,13,28,287
36051,30,60,90,364
36053,9,39,69,344
36061,13,43,73,292
36067,17,47,77,348
36068,13,43,73,348
36069,10,40,70,70
36080,5,13,43,195
36082,4,27,54,54
36083,21,51,81,356
36090,20,50,80,80
36095,28,28,28,275
36098,2,28,58,315
36099,18,48,78,78
36106,9,39,69,249
36114,30,60,90,365
36115,13,43,73,348
36119,6,36,66,231
36122,18,47,77,351
36126,8,28,51,294
36127,4,34,64,153
36128,30,60,90,227
36130,6,31,58,58
36138,2,14,14,14
36139,1,26,50,308
36140,5,14,39,111
36141,16,42,42,42
36143,5,21,46,121
36147,3,29,59,239
36153,10,40,70,345
36155,1,31,61,335
36162,2,28,58,148
36165,11,38,68,343
36166,18,48,78,353
36167,8,37,67,287
36168,14,40,70,250
36174,8,35,65,155
36177,21,51,81,356
36181,9,39,69,332
36183,9,11,41,41
36185,1,31,61,336
36187,0,24,52,276
36188,18,47,47,47
36193,28,58,88,363
36202,14,44,74,349
36208,4,34,64,153
36210,8,36,66,156
36212,18,48,78,353
36213,11,38,68,157
36215,0,0,0,271
36217,0,0,0,0
36222,0,0,0,2
36230,22,52,82,357
36244,17,43,73,348
36249,15,45,75,255
36250,10,40,70,344
36256,9,39,69,344
36268,5,33,63,337
36269,21,51,81,356
36271,0,0,0,0
36275,21,51,81,356
36282,1,11,26,228
36285,1,8,8,106
36286,5,21,50,50
36290,5,30,60,292
36292,3,4,4,4
36299,30,60,90,365
36303,16,46,75,75
36306,10,40,70,339
36307,5,30,43,317
36308,12,23,53,143
36310,14,43,73,348
36311,14,44,74,338
36312,20,50,80,355
36313,19,48,77,77
36324,25,55,85,360
36330,2,2,2,128
36332,0,0,0,0
36333,14,16,45,45
36334,6,35,65,318
36344,4,25,49,313
36345,19,49,79,353
36346,2,32,62,337
36348,12,41,41,227
36353,9,39,69,344
36360,14,41,71,346
36362,19,49,79,169
36369,20,50,80,354
36377,24,54,84,359
36387,20,25,55,330
36388,6,31,56,277
36398,5,35,65,339
36399,18,48,78,353
36401,17,44,74,164
36403,6,36,66,322
36406,9,37,67,328
36409,17,47,77,352
36416,12,42,72,346
36417,6,6,6,272
36418,16,46,76,351
36422,5,26,53,327
36424,18,18,19,294
36427,5,20,35,272
36428,3,7,27,149
36429,15,38,68,157
36432,6,36,66,313
36436,2,31,46,132
36437,17,47,77,77
36438,8,34,64,339
36440,8,38,68,336
36443,26,56,86,361
36445,18,48,78,353
36446,3,33,62,62
36448,6,36,66,156
36449,22,52,82,356
36454,10,40,70,160
36456,5,32,56,328
36457,10,22,22,22
36461,25,55,84,84
36463,8,35,65,155
36465,21,51,81,355
36468,1,14,35,35
36469,2,3,7,148
36470,20,50,80,169
36480,6,36,66,155
36482,12,42,72,347
36484,1,3,3,269
36485,16,46,76,350
36487,19,49,79,79
36492,20,50,80,170
36493,0,0,0,0
36494,21,51,81,81
36499,12,42,72,72
36506,11,41,70,70
36507,10,38,53,295
36510,10,32,62,336
36513,4,22,52,137
36517,1,17,47,116
36518,5,5,9,284
36519,17,45,75,165
36524,10,35,65,65
36525,1,26,56,318
36531,2,32,62,337
36532,6,36,66,341
36533,9,39,69,343
36536,2,28,58,333
36538,1,29,59,328
36540,3,33,63,338
36541,10,40,70,342
36543,8,32,62,152
36545,2,24,54,286
36548,27,57,87,361
36550,6,19,34,38
36552,8,38,66,319
36553,6,26,44,218
36556,24,54,84,359
36564,8,31,61,336
36565,15,45,75,350
36567,30,60,90,365
36568,15,45,75,349
36574,9,39,69,344
36576,0,0,0,0
36577,2,27,54,98
36578,5,32,62,151
36580,2,6,6,157
36591,4,34,64,64
36592,10,40,70,345
36594,11,41,71,160
36608,22,52,78,353
36610,0,0,4,4
36613,21,51,81,355
36615,22,52,82,172
36617,6,36,66,313
36618,0,3,11,127
36620,11,41,71,346
36632,0,0,0,0
36638,6,9,9,119
36642,18,48,78,352
36643,5,25,50,222
36645,23,53,83,357
36646,16,16,30,30
36649,26,56,86,360
36651,16,46,76,76
36653,9,36,65,65
36654,0,26,56,120
36655,26,56,86,361
36658,16,46,76,350
36660,3,33,63,335
36664,23,53,83,357
36666,7,32,61,61
36668,12,42,72,346
36672,3,3,3,3
36674,24,54,83,83
36681,25,55,85,359
36682,7,29,59,334
36687,25,55,85,359
36691,20,50,79,79
36692,7,37,59,324
36693,4,31,61,335
36695,24,54,83,83
36697,8,28,57,57
36703,1,31,61,335
36704,21,51,81,355
36705,14,43,46,225
36706,0,11,41,316
36711,16,44,74,339
36717,10,40,70,332
36724,13,41,44,44
36730,6,19,35,35
36740,0,0,30,304
36741,8,8,27,27
36743,15,44,74,342
36746,3,33,63,338
36747,4,4,4,162
36751,11,41,71,345
36754,1,20,43,68
36756,7,36,65,65
36760,8,38,68,306
36771,12,42,71,71
36772,30,60,90,365
36778,5,35,65,339
36779,18,44,73,73
36781,4,34,64,338
36782,4,29,59,323
36783,23,53,83,358
36784,28,58,88,363
36786,11,41,71,345
36788,25,55,85,360
36789,4,4,4,4
36793,8,38,68,321
36794,13,40,70,345
36795,6,36,66,340
36796,21,51,81,356
36797,1,1,5,242
36802,2,3,3,5
36806,2,22,48,104
36807,30,60,90,365
36808,29,59,89,364
36810,7,37,65,340
36811,18,25,55,330
36815,8,38,68,342
36824,1,17,39,39
36828,3,29,59,333
36829,8,38,66,299
36834,2,7,7,160
36836,2,28,58,328
36839,8,8,12,286
36843,17,47,77,352
36845,9,28,58,327
36846,1,26,46,125
36851,11,41,70,70
36852,5,5,5,5
36860,4,34,64,125
36868,8,34,64,153
36870,23,53,83,318
36871,8,38,68,343
36873,18,48,61,329
36878,4,31,61,325
36880,11,41,71,158
36881,1,27,57,317
36882,12,41,71,346
36885,18,48,78,78
36887,15,45,75,75
36889,4,34,64,339
36890,9,9,12,253
36897,30,60,90,365
36901,0,14,14,14
36905,2,31,61,336
36909,4,33,63,153
36914,5,30,60,318
36915,4,10,10,12
36919,16,46,76,311
36920,18,48,78,353
36921,3,4,4,6
36926,14,14,14,23
36927,19,49,79,168
36931,4,34,64,64
36936,15,45,75,132
36939,8,8,8,8
36940,7,37,67,331
36941,10,39,69,158
36958,15,45,75,165
36968,22,52,82,357
36972,5,20,44,244
36973,1,27,57,236
36978,2,32,60,141
36979,21,51,81,170
36981,4,33,63,141
36985,0,29,59,334
36986,4,34,64,339
36987,24,54,84,359
36991,15,45,75,350
37000,5,35,65,338
37003,14,44,74,164
37004,8,37,67,333
37009,12,40,70,344
37022,1,10,29,56
37023,15,45,52,316
37029,20,50,80,355
37041,0,0,0,0
37043,30,60,90,364
37047,30,60,90,364
37049,12,42,72,252
37050,20,38,55,254
37051,20,50,80,169
37052,24,54,84,359
37053,9,39,69,249
37055,26,56,86,361
37056,8,38,68,68
37058,29,59,89,363
37060,29,59,89,363
37061,16,23,53,53
37064,4,34,64,338
37066,13,43,73,348
37067,4,34,64,154
37069,24,54,84,173
37072,24,53,82,357
37076,23,50,80,355
37077,4,34,64,153
37078,0,0,4,4
37079,16,46,76,350
37082,6,27,45,179
37088,6,32,62,125
37092,5,7,36,36
37093,5,35,65,151
37097,12,42,72,347
37106,2,12,21,163
37108,15,45,75,349
37111,0,0,0,0
37114,2,12,37,250
37126,11,41,71,155
37128,7,37,67,342
37129,3,13,38,251
37132,2,12,21,163
37135,1,1,1,1
37136,0,0,0,247
37138,5,30,58,326
37140,16,46,76,166
37142,5,17,47,321
37145,1,29,59,310
37147,13,43,73,341
37150,11,38,68,343
37151,22,52,82,357
37153,14,44,74,349
37156,16,46,76,351
37163,18,48,78,353
37164,7,37,67,339
37165,2,32,58,156
37174,11,38,60,325
37177,4,34,64,336
37178,5,34,60,134
37179,8,13,34,34
37180,0,0,0,247
37183,5,35,65,340
37184,0,6,36,311
37187,27,57,87,176
37188,9,39,69,344
37195,6,32,62,143
37200,10,26,44,281
37202,13,38,68,343
37204,4,33,63,329
37205,15,45,75,349
37210,2,2,2,2
37211,19,48,48,48
37215,4,34,61,321
37217,19,49,79,353
37220,25,55,85,360
37221,2,27,57,294
37234,4,22,52,320
37235,7,34,64,339
37239,3,29,59,331
37241,4,4,4,66
37243,10,11,41,131
37244,7,37,67,67
37245,15,45,75,349
37250,1,24,54,324
37251,27,57,87,362
37253,11,41,71,161
37255,8,38,68,68
37256,14,44,63,338
37257,0,0,6,187
37258,12,36,66,156
37261,0,0,0,0
37262,13,36,66,341
37263,30,60,89,363
37264,9,38,68,335
37269,4,33,63,338
37273,3,9,22,22
37275,17,47,77,344
37277,14,44,73,73
37278,15,45,75,319
37280,11,41,71,345
37282,22,52,82,357
37284,22,52,82,357
37285,11,41,71,345
37287,19,49,79,354
37288,9,25,55,144
37294,13,42,72,341
37295,5,35,65,340
37300,6,36,66,156
37304,13,42,72,346
37312,10,40,70,345
37318,12,35,65,340
37322,0,28,58,58
37323,3,33,63,338
37334,7,37,67,246
37342,17,47,77,351
37343,2,32,60,64
37347,16,46,75,75
37351,29,59,89,364
37359,10,10,30,30
37361,18,48,78,352
37362,4,25,50,323
37363,18,48,78,353
37365,22,51,81,356
37382,28,58,88,363
37385,4,34,64,336
37386,13,43,73,348
37387,0,0,0,0
37389,7,37,67,247
37390,1,13,32,232
37395,4,34,61,321
37408,2,15,40,89
37409,29,59,89,89
37411,10,39,69,344
37412,4,33,63,338
37416,13,41,71,346
37420,3,29,54,144
37426,12,40,70,154
37427,13,43,73,348
37433,23,53,83,358
37434,2,30,30,203
37435,9,39,69,70
37436,28,28,48,48
37438,6,33,62,272
37443,11,41,71,342
37452,12,40,70,344
37454,4,4,4,4
37458,17,47,77,77
37462,23,53,83,358
37469,2,25,55,55
37470,7,37,67,340
37476,20,50,80,170
37479,20,50,80,354
37481,25,55,84,356
37487,16,46,76,165
37488,7,37,67,336
37489,6,21,21,21
37490,21,47,77,167
37491,5,35,65,340
37492,14,44,74,349
